id;price;name;url;ok0;x1;x2;y1;y2;ok;site
113;52780;FUBAG INMIG 200 SYN LCD;https://www.ozon.ru/context/detail/id/164917971/?utm_source=cpc_nadavi&utm_medium=cpc&utm_campaign=msk_overhaul_mp&utm_content=id_164917971%7Ccatid_10047;1;1113.0;1199.0;477.0;498.0;1.0;ozon.ru
114;99;Шапочка для плавания детская Joss JLC01A7800;https://www.sportmaster.ru/product/10033168/?nomobile=1&city_id=0c5b2444-70a0-4932-980c-b4dc0d3f02b5&PRODUCT_ID=10033169&utm_campaign=e-katalog_magazilla_moscow&utm_source=e-katalog_magazilla&utm_medium=price&utm_term=10033169&utm_content=10033169&gender=8;1;618.0;653.0;313.0;335.0;1.0;sportmaster.ru
115;2140;BABY style Tatoshka;https://www.ozon.ru/context/detail/id/150420692/?utm_source=cpc_nadavi&utm_medium=cpc&utm_campaign=msk_kids_mp&utm_content=id_150420692%7Ccatid_7075;1;1113.0;1183.0;477.0;498.0;1.0;ozon.ru
116;69990;Cambridge CXN;https://www.pult.ru/product/setevoy-audio-proigryvatel-cambridge-cxn-v2-black?utm_source=nadavi&utm_medium=cpc&margin=11&ref=cpc_nadavi&utm_campaign=o_1131-c_40-s_1-k_959-p_3-i_0-d_3;1;1011.0;1142.0;366.0;394.0;1.0;pult.ru
117;10490;Shtil InStab IS1000 1 кВА / 750 Вт;https://www.vseinstrumenti.ru/silovaya-tehnika/stabilizatory-napryazheniya/220-v/do-10-kvt/shtil/230-v-instab-is1000/?utm_source=nadavi.net&utm_medium=price&utm_campaign=silovaya-tehnika&utm_content=stabilizatory-napryazheniya|shtil|900674&utm_term=900674;1;972.0;1062.0;436.0;458.0;1.0;vseinstrumenti.ru
118;18990;RIKO Bella 2 in 1;https://www.akusherstvo.ru/catalog/765505-bella-lux-2-v-1/?utm_source=Nadavi&picture_id=1730554&utm_medium=cpc&utm_campaign=Nadavi_kolyaski-2-v-1&utm_content=Nadavi_riko-basic&utm_term=765505x1730554x0;1;858.0;953.0;322.0;345.0;1.0;akusherstvo.ru
119;5500;Slavda WS-50PET белый;https://technostor.ru/catalog/produ%D1%81t/stiralnaya--mashina-slavda-ws-50pet?utm_source=nadavi.market&utm_medium=CPC&utm_term=349358;1;972.0;1044.0;435.0;457.0;1.0;technostor.ru
120;290;DeLuxe Противозапотевающие вкладыши Deluxe DLGP-86 Белый;https://goods.ru/catalog/details/protivozapotevayushie-vkladyshi-deluxe-dlgp-86-belyy-100024189422/?merchantId=175&utm_source=nadavi&utm_medium=pricelist&utm_campaign=cpc;1;1016.0;1076.0;358.0;381.0;1.0;goods.ru
122;360;Кольца Element47 by JV MC-428-KO-WG;https://www.alltime.ru/jewellary/element47-by-jv/MC-428-KO-WG/353746/?utm_source=nadavi&utm_medium=price&utm_campaign=nadavi&utm_term=%7Buid%7D;1;790.0;836.0;465.0;483.0;1.0;alltime.ru
123;390;Наушники противошумные COM3-1;https://pnevmat24.ru/naushniki-protivoshumnye-com3-1/?utm_source=nadavi;1;774.0;823.0;588.0;606.0;1.0;pnevmat24.ru
124;158;Точилка металлическая Attache Selection два отверстия, синяя;https://www.komus.ru/katalog/ruchki-karandashi-markery/lastiki-tochilki-linejki/tochilki/ruchnye-tochilki/tochilka-metallicheskaya-attache-selection-dva-otverstiya-sinyaya/p/1019188/?utm_campaign=market-nadavi_msk-vse-op_z1-msk-ntr-ntm-v4&utm_source=market-nadavi-ndv-v4&utm_medium=cpc&utm_content=1349-o_80471-c_40-s_1-k_1461-p_1-i_0-d_3&utm_term=1019188;1;955.0;1056.0;450.0;473.0;1.0;komus.ru
125;8290;Berkut R20;https://www.svyaznoy.ru/catalog/accessories/13196/3738674?utm_medium=cpc&utm_content=3738674&utm_campaign=pricelist-o_48689-c_40-s_1-k_719-p_3-i_0-d_3&utm_source=nadavi_moscow&utm_term=unk_Berkut_R20;1;991.0;1090.0;344.0;372.0;1.0;svyaznoy.ru
126;3199;Накладка TIBHAR Super Defence 40 Soft RDY03VG3O5;https://www.sportmaster.ru/product/10400960/?nomobile=1&city_id=0c5b2444-70a0-4932-980c-b4dc0d3f02b5&PRODUCT_ID=10400961&utm_campaign=e-katalog_magazilla_moscow&utm_source=e-katalog_magazilla&utm_medium=price&utm_term=10400961&utm_content=10400961;1;617.0;692.0;328.0;350.0;1.0;sportmaster.ru
129;11241;STELS 14115;https://www.ozon.ru/context/detail/id/163414866/?utm_source=cpc_nadavi&utm_medium=cpc&utm_campaign=msk_overhaul_mp&utm_content=id_163414866%7Ccatid_31107;1;1114.0;1186.0;453.0;474.0;1.0;ozon.ru
130;18990;iconBIT Smart Scooter S;https://toy-boy.ru/catalog/elektricheskie_samokaty_i_velosipedy/gidroskutery_i_sigvei/536/?oid=535&utm_source=nadavi&utm_medium=cpc&utm_campaign=kompaniya1;1;1049.0;1127.0;447.0;466.0;1.0;toy-boy.ru
131;6899;Alis Amelia I;https://www.akusherstvo.ru/catalog/28365-kolyaska-transformer-alis-amelia-i/?utm_source=Nadavi&picture_id=1397043&utm_medium=cpc&utm_campaign=Nadavi_kolyaski-transformery&utm_content=Nadavi_alis&utm_term=28365x1397043x0;1;857.0;933.0;322.0;345.0;1.0;akusherstvo.ru
132;940;Tatonka WP Neck Pouch (цвет: natural);https://www.aktivesport.ru/collection/koshelki-na-sheyu/product/koshelek-vodonepronitsaemyy-tatonka-wp-neck-pouch-natural?variant_id=84046010&rs=yamarket7_1040778_53110148&utm_source=Nadavi;1;766.0;801.0;795.0;808.0;1.0;aktivesport.ru
133;39990;Apple iPad Air 3 2019 64 ГБ;https://www.iqmac.ru/catalog/ipad/ipad_air_2019/10529/?utm_source=nadavi;1;591.0;670.0;365.0;383.0;1.0;iqmac.ru
134;2929;Plantronics Explorer 80;https://24-bt.ru/product/bluetooth-garnitura-plantronics-explorer-80-85-black-27491369/?region=krug_1&utm_source=Nadavi&utm_medium=cpc;0;697.0;772.0;474.0;498.0;1.0;24-bt.ru
135;28670;MikroTik CCR1009-7G-1C-1S+;https://brigo.ru/marshrutizator-router-mikrotik-ccr1009-7g-1c-1s-pc-168801.html?utm_source=Nadavi&utm_medium=cpc;1;625.0;720.0;576.0;599.0;1.0;brigo.ru
136;1139;Larsen 236072;https://www.top-shop.ru/product/75287-larsen-aquafitness-yp-27a/?csu=general&cex=1546637&med=om&orig=mcn&vir=no&src=ru_gen_general_om_sa_nadavi_v1&referrer=nadavi_om_1546637&utm_source=nadavi.market&utm_medium=Off-Site_Merchandising&utm_campaign=ru_gen_general_om_sa_nadavi_v1_1546637&utm_content=855690_nadavixml_1546637;1;994.0;1051.0;511.0;529.0;1.0;top-shop.ru
137;540;CHAUVET CLP-03 Clamp струбцина на трубу до 50мм. для подвеса приборов с ус;https://neopix.ru/goods/CHAUVET-CLP-03-Clamp-strubcina-na-trubu-do-50mm-dlya-podvesa-priborov-s-ustanovlennoj-nagruzkoj-do?utm_source=Nadavi;1;868.0;906.0;452.0;465.0;1.0;neopix.ru
139;279;Щитки футбольные Demix DS50B1L;https://www.sportmaster.ru/product/10089443/?nomobile=1&city_id=0c5b2444-70a0-4932-980c-b4dc0d3f02b5&PRODUCT_ID=10089447&utm_campaign=e-katalog_magazilla_moscow&utm_source=e-katalog_magazilla&utm_medium=price&utm_term=10089447&utm_content=10089447;1;617.0;667.0;291.0;312.0;1.0;sportmaster.ru
140;7000;Smart Balance Wheel New 10;https://tech-iq.ru/product/giroskuter-smart-balance-10-sinij/?utm_source=nadavi&utm_medium=cpc;1;925.0;973.0;414.0;429.0;1.0;tech-iq.ru
141;4590;Satechi Slim Aluminum Type-C Multi-Port Adapter 4K;https://www.mvideo.ru/products/razvetvitel-dlya-komputera-satechi-multi-port-adapter-st-cmam-50124420?cityId=CityCZ_975&utm_source=ipr_pp_nadavi_gorod&utm_medium=cpc&utm_campaign=ipr_nadavi_msk&utm_term=50124420_0&utm_content=o_48664-c_40-s_1-k_234-p_3-i_0-d_3;1;910.0;986.0;501.0;522.0;1.0;mvideo.ru
142;1110;Цепочки SOKOLOV 988040502s;https://www.alltime.ru/jewellary/sokolov/988040502_s/178836/?utm_source=nadavi&utm_medium=price&utm_campaign=nadavi&utm_term=%7Buid%7D;1;824.0;876.0;656.0;674.0;1.0;alltime.ru
143;18900;CAS XE-300;https://www.komus.ru/katalog/otraslevye-predlozheniya/tovary-dlya-torgovli/vesy-torgovye/vesy-laboratornye-cas-xe-300/p/622926/?utm_campaign=market-nadavi_msk-vse-op_z1-msk-ntr-ntm-v4&utm_source=market-nadavi-ndv-v4&utm_medium=cpc&utm_content=1349-o_80471-c_40-s_1-k_1432-p_3-i_0-d_3&utm_term=622926;1;955.0;1103.0;454.0;477.0;1.0;komus.ru
144;2536;STAYER 38755-90;https://www.techport.ru/katalog/products/instrumenty/ruchnoj-instrument/sistemy-hranenija/kejsy/telezhka-hozjajstvennaja-stayer-expert-raskladnaja?rc=yndv&city=RUS&utm_source=nadavi&utm_medium=referral&utm_term=668793-o_42746-c_40-s_1-k_550-p_3-i_0-d_3&utm_content=668793&utm_campaign=nadaviRUS;1;1025.0;1115.0;347.0;372.0;1.0;techport.ru
145;1190;One For All Пульт ДУ универсальный OFA URC1910;https://goods.ru/catalog/details/pult-du-universalnyy-ofa-urc1910-100022775732/?merchantId=739&utm_source=nadavi&utm_medium=pricelist&utm_campaign=cpc;1;1017.0;1092.0;351.0;374.0;1.0;goods.ru
146;140;MIREX Диск Mirex HotLine 201595 700Mb 48х HotLine Cake Box 10 шт. (201595);https://goods.ru/catalog/details/disk-mirex-hotline-201595-100000368117/?merchantId=1595&utm_source=nadavi&utm_medium=pricelist&utm_campaign=cpc;1;1017.0;1070.0;351.0;374.0;1.0;goods.ru
147;3450;Odlo кальсоны Evolution Warm 3/4 Men;https://www.predelanet.ru/termo_clothes/32180.html?utm_source=nadavi&utm_medium=cpc;1;612.0;682.0;706.0;724.0;1.0;predelanet.ru
148;170;Canpol 2/188 Кролик, 0+ мес. синий;http://www.happydeti.ru/childrens_toys_and_games/rattle/canpol/27456/?from_par=nadavi;1;1297.0;1341.0;703.0;724.0;1.0;happydeti.ru
149;1599;Transcend JetFlash 700 128 ГБ;https://www.svyaznoy.ru/catalog/flash/231/3498566?utm_medium=cpc&utm_content=3498566&utm_campaign=pricelist-o_48689-c_40-s_1-k_246-p_3-i_0-d_3&utm_source=nadavi_moscow&utm_term=acc_usb_Transcend_JetFlash700128Gb;1;991.0;1084.0;390.0;418.0;1.0;svyaznoy.ru
150;329;NDW 1.0 Hybrid YTH (детские) NDHS0043UR;https://www.sportmaster.ru/product/10436322/?nomobile=1&city_id=0c5b2444-70a0-4932-980c-b4dc0d3f02b5&PRODUCT_ID=10436324&utm_campaign=e-katalog_magazilla_moscow&utm_source=e-katalog_magazilla&utm_medium=price&utm_term=10436324&utm_content=10436324;1;617.0;669.0;313.0;335.0;1.0;sportmaster.ru
151;25000;Красивый номер +7 (926) 466 6668;https://moscow.shop.megafon.ru/connect/chnumber/buynumber.html?msisdn=9264666668&ct=26ff&utm_source=nadavi&utm_campaign=fed_flat_shop_yml_moscow&utm_medium=ag-perfo_price_cpc&utm_content=ch_nadavi__cid_21389556__cat_50&utm_term=9264666668;1;650.0;744.0;482.0;504.0;1.0;moscow.shop.megafon.ru
152;4868;Grinda Тележка для шланга Grinda 8-428437;https://goods.ru/catalog/details/katushka-dlya-shlanga-grinda-8-428437-100013272475/?merchantId=3618&utm_source=nadavi&utm_medium=pricelist&utm_campaign=cpc;1;1017.0;1103.0;358.0;381.0;1.0;goods.ru
153;2607;3M Незамерзающая полировальная паста 3M Perfect-It™ III Extra Fine Plus 10;https://goods.ru/catalog/details/nezamerzayushaya-polirovalnaya-pasta-3m-perfect-ittm-iii-extra-fine-plus-1000g-80349nf-100023197990/?merchantId=4058&utm_source=nadavi&utm_medium=pricelist&utm_campaign=cpc;1;1016.0;1101.0;398.0;421.0;1.0;goods.ru
154;4140;Veber Snipe 20-60x60 GR Zoom;https://foto-market.ru/index.php/product/zritelnaya-truba-veber-20-60x70-bez-shtativa/;1;0.0;0.0;943.0;943.0;2.0;foto-market.ru
155;1249;Moleskine Squared Soft Notebook Pocket;https://variety-store.ru/product/bloknot-moleskine-classic-soft-pocket-90140-tsvet-chernyiy-192-lista-v-kletku-myagkaya-oblojka-id10086?utm_source=nadavi&utm_medium=cpc&utm_term=10086;1;1026.0;1112.0;337.0;363.0;1.0;variety-store.ru
156;92;OILRIGHT Графитовая смазка OILRIGHT 0.8кг 850мл 6041;https://goods.ru/catalog/details/grafitovaya-smazka-oilright-08kg-850ml-6041-100022708084/?merchantId=370&utm_source=nadavi&utm_medium=pricelist&utm_campaign=cpc;1;1017.0;1054.0;358.0;381.0;1.0;goods.ru
157;52490;Cambridge CXC;https://www.audiomania.ru/cd_transport/cambridge_audio/cambridge_audio_cxc_v2.html#66796;1;413.0;535.0;544.0;571.0;1.0;audiomania.ru
158;19190;Electrolux Noce Classic шпон красное дерево;https://www.holodilnik.ru/domestic/fireplaces/electrolux/noce_classic_shpon_krasnoe_derevo/?utm_source=nadavi&utm_medium=cpc&utm_campaign=nadavi_msk&aid=nadavi&utm_term=o_41690-c_40-s_1-k_1004-p_1-i_0-d_3;1;475.0;558.0;480.0;500.0;1.0;holodilnik.ru
159;200;MIREX Диск Mirex 202325;https://goods.ru/catalog/details/disk-mirex-202325-100000368134/?merchantId=1595&utm_source=nadavi&utm_medium=pricelist&utm_campaign=cpc;1;1016.0;1078.0;351.0;374.0;1.0;goods.ru
160;1502;Reflex NG 25;http://www.all-4u.ru/prod/573/172470/details.html?rc=yndv&utm_source=nadavi&utm_medium=cpc&utm_term=o_44060-c_40-s_1-k_525-p_3-i_0-d_3;1;825.0;859.0;587.0;598.0;1.0;all-4u.ru
161;1799;Маска горнолыжная детская Uvex Speedy Pro T8OLKX9DZH;https://www.sportmaster.ru/product/10486538/?nomobile=1&city_id=0c5b2444-70a0-4932-980c-b4dc0d3f02b5&PRODUCT_ID=10486539&utm_campaign=e-katalog_magazilla_moscow&utm_source=e-katalog_magazilla&utm_medium=price&utm_term=10486539&utm_content=10486539&gender=8;1;617.0;690.0;313.0;334.0;1.0;sportmaster.ru
162;1856;Игрушечное оружие ABtoys Арбалет, S-00056, зеленый Арбалет + 3 стрелы +;https://www.ozon.ru/context/detail/id/149272381/?utm_source=cpc_nadavi&utm_medium=cpc&utm_campaign=msk_kids&utm_content=id_149272381%7Ccatid_7250;1;1114.0;1181.0;477.0;498.0;1.0;ozon.ru
163;2053;Спимвсе Наматрасник Спимвсе КОММОН 80x195 см;https://goods.ru/catalog/details/namatrasnik-spimvse-kommon-80x195-sm-600000857792/?merchantId=3452&utm_source=nadavi&utm_medium=pricelist&utm_campaign=cpc;1;1016.0;1103.0;333.0;356.0;1.0;goods.ru
166;81;Matrix Скобы для электростеплера MATRIX 41312;https://goods.ru/catalog/details/skoby-dlya-elektrosteplera-matrix-41312-100023022783/?merchantId=2156&utm_source=nadavi&utm_medium=pricelist&utm_campaign=cpc;1;1017.0;1046.0;376.0;399.0;1.0;goods.ru
167;2779;Армед ФС813;https://www.dobrota.ru/product/kreslo-invalidnoe-s-sanitarnym-osnashheniem-armed-fs813-proizvodstvo-rf/?utm_source=e-katalog&utm_term=325;1;846.0;925.0;373.0;397.0;1.0;dobrota.ru
168;968;Аксессуар 5bites VGA 15M 20m APC-133-200;https://www.pleer.ru/product_63847_5bites_VGA_15M_VGA_15M_20m_APC_133_200.html?utm_source=nadavi.ru&utm_content=normal;1;0.0;0.0;0.0;0.0;0.0;pleer.ru
169;912;Sennheiser MZQ 600;https://www.audiomania.ru/derzhatel_dlya_mikrofona/sennheiser/sennheiser_mzq_600.html#53699;1;412.0;479.0;591.0;618.0;1.0;audiomania.ru
170;10500;Garmin Drive 52 Russia MT;https://www.ozon.ru/context/detail/id/167335534/?utm_source=cpc_nadavi&utm_medium=cpc&utm_campaign=msk_electronics_mp&utm_content=id_167335534%7Ccatid_15686;1;1114.0;1201.0;477.0;499.0;1.0;ozon.ru
171;139;TOMY Minifigures T88331 Томи Минифигурки Брелок Ферби (в ассортименте);https://www.toy.ru/catalog/aksessuary_girls/tomy_minifigures_t88331_tomi_minifigurki_brelok_ferbi/?utm_source=nadavi;1;936.0;991.0;466.0;493.0;1.0;toy.ru
174;1475;KRAFTOOL 2325-L левый рез;https://topcomputer.ru/tovary/716682/?r1=nadavi&utm_source=nadavi.ru&utm_medium=cpc;1;1190.0;1247.0;384.0;402.0;1.0;topcomputer.ru
175;85;Сибртех Кордщетка для дрелей, шуруповертов СИБРТЕХ 100 мм 744507;https://goods.ru/catalog/details/kordshetka-dlya-dreley-shurupovertov-sibrteh-100-mm-744507-100023031356/?merchantId=2156&utm_source=nadavi&utm_medium=pricelist&utm_campaign=cpc;1;1017.0;1054.0;376.0;399.0;1.0;goods.ru
176;127;Legrand Etika 6 722 16;https://www.termokit.ru/catalog/elektrika/rozetki_i_vyklyuchateli/rozetki_i_vyklyuchateli_legrand/rozetki_i_vyklyuchateli_legrand_etika/pereklyuchateli_legrand_etika/pereklyuchatel_dvukhklavishnyy_s_podsvetkoy_10_akh_250_v_avtomaticheskie_zazhimy_legrand_etika_plus_.htm;1;1074.0;1124.0;675.0;698.0;1.0;termokit.ru
177;2147;Sigma Buster 300;https://goods.ru/catalog/details/fonar-peredniy-sigma-buster-300-19500-1-svetodiod-4-rezhima-li-ion-100024352858/?merchantId=3025&utm_source=nadavi&utm_medium=pricelist&utm_campaign=cpc;1;1016.0;1093.0;358.0;381.0;1.0;goods.ru
178;55890;AVF FS1500BA;https://www.technopark.ru/tumba-avf-fs1500bayo/?utm_source=nadavi&utm_medium=cpc&utm_content=1701&utm_campaign=3&utm_term=93636;1;752.0;841.0;432.0;455.0;1.0;technopark.ru
179;800;Yato YT-4553;https://www.bigtool.ru/catalog/ruchnoy-instrument/molotki-i-kiyanka/kuvalda-yato-s-derevyannoy-rukoyatkoy-2000g/?utm_source=nadavi&utm_term=29976;1;0.0;0.0;943.0;943.0;2.0;bigtool.ru
180;7649;Patriot ER 180 Professional 150300180;https://www.citilink.ru/catalog/power_tools_and_garden_equipments/other_power_tools/milling_machines/1069575/?utm_source=xml_nadavi_msk&utm_content=1069575&utm_medium=cpc&utm_campaign=Tools-o_66694-c_40-s_1-k_653-p_3-i_0-d_3&mrkt=msk_cl&utm_term=428_PATRIOT_150300180;1;1066.0;1130.0;149.0;171.0;1.0;citilink.ru
181;2657;Царь Елка Ель искусственная Смайл 150 см См-150;https://www.akusherstvo.ru/catalog/602636-igrovoj-nabor-homa-doma-homyachim-na-prirode/?utm_source=Nadavi&utm_medium=cpc&utm_campaign=Nadavi_iskusstvennye-elki&utm_content=Nadavi_car-elka&utm_term=602636x0x0;1;857.0;935.0;322.0;345.0;1.0;akusherstvo.ru
182;2020;Sigma Sport BC 9.16;https://www.velo-shop.ru/catalog/aksessuary/velokompyutery/velokompyuter-sigma-bc-9-16/?utm_source=Nadavi&utm_campaign=Moscow&utm_medium=price&utm_term=velokompyuter-sigma-bc-9-16-09160-11-funktsiy-provodnoy-chernyy&oid=100261;1;971.0;1024.0;389.0;405.0;1.0;velo-shop.ru
183;67;Salmo Леска монофильная зимняя Salmo ICE PERIOD 030/025 PERIOD 030/025;https://goods.ru/catalog/details/leska-monofilnaya-zimnyaya-salmo-ice-period-030-025-600000979154/?merchantId=2813&utm_source=nadavi&utm_medium=pricelist&utm_campaign=cpc;1;2035.0;2106.0;666.0;713.0;1.0;goods.ru
184;25600;Grundfos SBA 3-45 A;https://www.holodilnik.ru/cottage_repair/pumps/grundfos/sba3_45_a_schuko_gas_97896290/?utm_source=nadavi&utm_medium=cpc&utm_campaign=nadavi_msk&aid=nadavi&utm_term=o_41690-c_40-s_1-k_521-p_3-i_0-d_3;1;950.0;1117.0;960.0;1001.0;1.0;holodilnik.ru
185;5790;Jabra Freeway;https://electrozon.ru/catalog/handfree-v-avto/85493-Ustroystvo-gromkoy-svyazi-Jabra-Freeway.html?utm_source=nadavi&utm_medium=cpc&utm_campaign=handfree-v-avto&utm_content=85493-Ustroystvo-gromkoy-svyazi-Jabra-Freeway&utm_term=85493#general;1;1323.0;1487.0;368.0;415.0;1.0;electrozon.ru
186;10990;DFC SC-S039;https://goods.ru/catalog/details/stepper-dfc-sc-s039-100023196173/?merchantId=2370&utm_source=nadavi&utm_medium=pricelist&utm_campaign=cpc;1;2034.0;2243.0;666.0;713.0;1.0;goods.ru
187;4990;KITFORT KT-1003;https://www.premier-techno.ru/catalog/paroochistiteli/kitfort_kt_1003_goluboy_belyy/?utm_source=NadaviMsk;1;1557.0;1752.0;896.0;955.0;1.0;premier-techno.ru
189;15490;Body Sculpture BM-1200G;https://na-sporte.com/catalog/massazh-tennis-i-domashnie-zaly/vibromassazher/body-sculpture-vm-1200-gx-c/?utm_source=Nadavi&utm_medium=cpc;1;1729.0;1886.0;1117.0;1155.0;1.0;na-sporte.com
190;65;Бордюр Меланж бежевый 05-01-1-47-03-11-440-0;https://ggpromarket.ru/shop/plitka-keramicheskaya/bordyur-melanzh-bezhevyy-05-01-1-47-03-11-440-0/?utm_source=Nadavi&utm_medium=cpc;1;1317.0;1377.0;1093.0;1139.0;1.0;ggpromarket.ru
191;531;Nika K3;https://goods.ru/catalog/details/taburet-nika-fabrik-3-zelenyy-tf03-z-100024459912/?merchantId=1238&utm_source=nadavi&utm_medium=pricelist&utm_campaign=cpc;1;2034.0;2131.0;702.0;749.0;1.0;goods.ru
192;2820;Asus Xonar SE;https://www.citilink.ru/catalog/computers_and_notebooks/parts/soundcards/1100762/?utm_source=xml_nadavi_msk&utm_content=1100762&utm_campaign=PC-o_66694-c_40-s_1-k_192-p_1-i_0-d_3&utm_medium=cpc&mrkt=msk_cl&utm_term=30_ASUS_XONAR+SE;1;2132.0;2260.0;299.0;342.0;1.0;citilink.ru
194;2810;Levenhuk LabZZ M101;https://mikroskopes.ru/product/mikroskop-levenhuk-labzz-m101-moonstonelunnyy-kamen/?utm_source=Nadavi&utm_medium=cpc;1;1978.0;2085.0;1231.0;1263.0;1.0;mikroskopes.ru
195;8990;XD Design Bobby Hero XL 21.5 л;https://www.fotosklad.ru/catalog/ryukzak-dlya-noutbuka-do-17-xd-design-bobby-hero-xl-w1p705-711-chernyy-273481.html?utm_source=Nadavi&utm_medium=cpc&utm_campaign=Nadavi&utm_term=o_70764-c_40-s_1-k_74-p_3-i_0-d_3;0;2128.0;2224.0;675.0;702.0;1.0;fotosklad.ru
196;11042;Hikvision DS-7604NI-K1/4P;https://absoluts.spb.ru/p347189694-kanalnyj-setevoj-videoregistrator.html;0;1234.0;1435.0;684.0;718.0;1.0;absoluts.spb.ru
197;22113;Icon Airflite;https://www.partner-moto.ru/product/item_icon_airflite_quicksilver_motoshlem/m8128.html?utm_source=nadavi;0;1082.0;1311.0;896.0;953.0;1.0;partner-moto.ru
198;2100;Gejzer Komplekt 5;https://www.holodilnik.ru/small_domestic/replaceable_filter_modules/gayzer/cartridge_kit_5_50009/?utm_source=nadavi&utm_medium=cpc&utm_campaign=nadavi_msk&aid=nadavi&utm_term=o_41690-c_40-s_1-k_423-p_3-i_0-d_3;0;950.0;1085.0;960.0;1001.0;1.0;holodilnik.ru
200;5150;Baikal MP-61;https://cccp-gun.ru/shop/2328/desc/pnevmaticheskaja-vintovka-izh-61-s-predokhranitelem-mr-baikal?utm_source=nadavi;1;1432.0;1592.0;1122.0;1154.0;1.0;cccp-gun.ru
201;5990;CreoPop 3D Pen;https://goods.ru/catalog/details/3d-ruchka-s-holodnymi-chernilami-dlya-risovaniya-v-prostranstve-creopop-sku001-100024018212/?merchantId=2998&utm_source=nadavi&utm_medium=pricelist_regions&utm_campaign=cpc;1;2034.0;2210.0;832.0;879.0;1.0;goods.ru
